,date,review,rating,isEdited,userName,title,developerResponse
1783,2014-02-23 19:24:23,"The iPhone app never let's me find mt own project - the one I created. While I can see those I backed, I need to easily get to my own project to keep updating. It's easy in web site; not user friendly in app. And I have a master's degree in info management. So if I have to be told how to find this, where is usability?  Otherwise I love Kickstarter.",2,False,Infogypsy,Cannot use app - sorry but,
1784,2016-02-24 13:04:26,This app is simple enough to browse around. I enjoy being able to find cool projects I can support.,5,False,FC_Steele,Easy to use and well organized.,
1785,2016-12-31 16:36:33,"I love the sleek new look of the app, however what happened to promised delivery dates.  Why on earth would I back something if I don't have a timeline for delivery. For all I know I could be backing something will take 3 years to arrive at my door. This is not very helpful for the people trying to gain backers.",3,False,Bostiegirl,Delivery timelines HELLO?,
1786,2016-12-09 21:20:42,It doesn't have all the bells and whistles that it could but it simply does what it is supposed to do. Present the Kickstarter campaigns available and allows you to join in on whatever interest you.,4,False,Carjunkie,Simply works!,
1787,2015-11-18 12:39:19,"This app is great, too great according to my husband. It's far too easy to find great causes to back and then back them. I'm spending waay too much money on Kickstarter.",5,False,Opbish,Too easy to spend money!,
1788,2015-12-31 02:14:16,"This app is great if you are looking for a specific Kickstarter, or if you're only interested in the top projects. The problem is if you just want to look around its hard to navigate, and the categories a way to broad.",3,False,J.Coinin,Not that user friendly,
1789,2015-12-04 05:36:10,"I've noticed that on my iPad Air and iPhone 6s Plus on occasion, moving from a project back to list of projects a black bar appears covering most of the right side. The app has to be closed and reopened to fix the issue.",4,False,Techt87,Display issue,
1790,2015-09-12 19:33:19,It's a little difficult to navigate at times. Would love to have an option to mark certain campaigns as favorites!,5,False,Chocolatecherribomb,Like it,
1791,2015-10-30 17:17:40,Getting push notifications for your own projects is excellent. The ability to draft posts and save them for later would be fantastic.,4,False,ogreteeth,Great for creators,
1792,2015-09-18 04:59:44,"Unfortunately this app is completely broken in its current state which is incredibly disappointing because I love Kickstarter. It's a nightmare getting the search function to actually work and once it does work, it's impossible to get the app to allow you to back a project. This needs to be FIXED IMMEDIATELY because this app just simply can't be used right now.",1,False,NickBauer,Broken,
1793,2015-07-22 01:23:13,"This app is so very easy to use I feel compelled to provide this, my first app review.  I just joined my third campaign with complete confidence. Don't let fear keep you from trying Kickstarter.",5,False,KenErdmann,So Easy To Use!!,
1794,2015-04-10 03:38:54,"I think is the most inivative applications yet it helps anyone get a project off the ground this will be my third time backing a talented young artist but I know of a small video gaming company Obsidian did a kickstarter with great success. 
LorrieleeFyfe",5,False,Mopar Lady72,Kickstarter,
1795,2015-07-11 00:20:24,A little difficult in logging in from iPhone as the log in section was beneath the sign up section and a bit confusing. When I figured it out it worked very well.,4,False,Patricia Dailey,Lickstarter app,
1796,2015-05-30 16:26:16,"The Kickstarter application has provided me with an easy to use and easy to navigate means of checking the progress of my favored projects. 

Combine that with its' small storage requirements and you have an excellent example of a well crafted App.",4,False,Coffin Nail Neil,Pleasantly Surprised,
1797,2015-05-01 23:15:06,"All the pledges I used ApplePay started getting declined exactly after one from the day I started using it.

The card issuer told me they were not seeing the charges coming from kickstarter.

Making the matter worse, I had to manually reenter all the credit card information for every single failed charges because the ""remember this card"" check box doesn't work if the same card is already registered with ApplePay.

It's so frustrating.   The kickstarter customer support told me they fixed the issue but it was still failing.",2,False,HalT2009,I'll never use ApplePay with this app again,
1798,2015-01-21 04:57:38,"Version 2.0 is almost entirely a complete step backward. Everything is dull and slow. Why is it so hard to find my starred projects? There's really no reason I should have to select that from a menu. I couldn't even find the damned things for the first 20 minutes that I used the app.  I regret upgrading and will likely back fewer projects, if any. Someone should be ashamed.",1,False,Benjibot,An ugly step backward,
1799,2015-01-15 18:10:05,"The design of this app for version 2.0 is less streamlined than before. Instead of having a list that scrolls vertically, it is now horizontal and takes a lot longer to browse through campaigns. Also, the filters at the top take up way too much space and look like they were designed for a school programming project.

Ripped off Facebook's Paper app design.",1,False,aaalessi,Horrible Update,
1800,2014-04-29 00:33:17,As a big KickStarter fan I love this app. Easy to navigate. Quick to find current projects and new ones. Videos load quickly too! Great way to crowd source!,5,False,walkebe,Love this App!,
1801,2013-12-21 05:43:37,Being able to back and participate in new ideas and technologies is awesome. Not everyone has endless amounts of money and it feels great to help some dreams come true.,5,False,Michelletink1974,One of my favorite apps!,
1802,2014-02-10 02:15:08,"After downloading this app I thought I would not only be able to discover great projects, but always work on and update my own. To my surprise those options were not on the app. It's pretty limited if you want to do anything on project. Maybe when it goes live I will be able to things, but until then this app is useless.",1,False,YEBies,Wish there was more,
